Chrom,Start,End,miRNA Name,Circ Name,Strand,Seed Category,ID,Software Matched,Validated,AGO
chr3,39138890,39139024,hsa-miR-6740-5p,ENST00000431162.6,+,No Seed,INT_RH_17810,1,No,No
chr3,39138790,39138904,hsa-miR-145-5p,ENST00000440121.1,+,7A1,INT_RH_10003,1,No,No
chr3,39138803,39138916,hsa-miR-345-3p,ENST00000440121.1,+,No Seed,INT_RH_10979,1,No,No
chr3,39138800,39138912,hsa-miR-590-3p,ENST00000440121.1,+,No Seed,INT_RH_11955,1,No,No
chr3,39138837,39138948,hsa-miR-4326,ENST00000440121.1,+,No Seed,INT_RH_12931,1,No,No
chr3,39138793,39138901,hsa-miR-4486,ENST00000440121.1,+,No Seed,INT_RH_13907,1,No,No
chr3,39138825,39138940,hsa-miR-4793-5p,ENST00000440121.1,+,No Seed,INT_RH_14883,1,No,No
chr3,39138797,39138910,hsa-miR-5001-3p,ENST00000440121.1,+,No Seed,INT_RH_15859,1,No,No
chr3,39138855,39138967,hsa-miR-5196-3p,ENST00000440121.1,+,No Seed,INT_RH_16835,1,No,No
chr3,39138808,39138921,hsa-miR-6740-5p,ENST00000440121.1,+,No Seed,INT_RH_17811,1,No,No
chr3,39142940,39142961,hsa-miR-590-3p,ENST00000273153.9,-,No Seed,INT_RH_11956,1,No,Yes
chr3,39142216,39142237,hsa-miR-5196-3p,ENST00000273153.9,-,No Seed,INT_RH_16836,1,No,Yes
chr3,39142398,39142420,hsa-miR-345-3p,ENST00000514182.1,-,No Seed,INT_RH_10981,1,No,Yes
chr3,39142940,39142961,hsa-miR-590-3p,ENST00000514182.1,-,No Seed,INT_RH_11957,1,No,Yes
chr3,39142844,39142864,hsa-miR-4326,ENST00000514182.1,-,No Seed,INT_RH_12933,1,No,Yes
chr3,39142824,39142841,hsa-miR-4486,ENST00000514182.1,-,No Seed,INT_RH_13909,1,No,Yes
chr3,39142843,39142864,hsa-miR-5196-3p,ENST00000514182.1,-,No Seed,INT_RH_16837,1,No,Yes
chr3,50276756,50276948,hsa-miR-29b-2-5p,ENST00000418576.3,+,No Seed,INT_RH_9030,1,No,Yes
chr3,50276784,50276977,hsa-miR-145-5p,ENST00000418576.3,+,No Seed,INT_RH_10006,1,No,Yes
chr3,50276836,50277028,hsa-miR-345-3p,ENST00000418576.3,+,No Seed,INT_RH_10982,1,No,Yes
chr3,50276842,50277033,hsa-miR-590-3p,ENST00000418576.3,+,No Seed,INT_RH_11958,1,No,Yes
chr3,50276851,50277038,hsa-miR-4486,ENST00000418576.3,+,No Seed,INT_RH_13910,1,No,Yes
chr3,50276832,50277026,hsa-miR-4793-5p,ENST00000418576.3,+,No Seed,INT_RH_14886,1,No,Yes
chr3,50276837,50277029,hsa-miR-5001-3p,ENST00000418576.3,+,No Seed,INT_RH_15862,1,No,Yes
chr3,50276724,50276915,hsa-miR-5196-3p,ENST00000418576.3,+,No Seed,INT_RH_16838,1,No,Yes
chr3,50276714,50276906,hsa-miR-6740-5p,ENST00000418576.3,+,No Seed,INT_RH_17814,1,No,Yes
chr3,50277070,50277528,hsa-miR-29b-2-5p,ENST00000433753.4,+,No Seed,INT_RH_9031,1,No,No
chr3,50276930,50277389,hsa-miR-145-5p,ENST00000433753.4,+,No Seed,INT_RH_10007,1,No,No
chr3,50276965,50277423,hsa-miR-345-3p,ENST00000433753.4,+,7A1,INT_RH_10983,1,No,No
chr3,50276842,50277299,hsa-miR-590-3p,ENST00000433753.4,+,No Seed,INT_RH_11959,1,No,No
chr3,50276984,50277437,hsa-miR-4486,ENST00000433753.4,+,No Seed,INT_RH_13911,1,No,No
chr3,50276940,50277397,hsa-miR-5196-3p,ENST00000433753.4,+,No Seed,INT_RH_16839,1,No,No
chr3,50276714,50277172,hsa-miR-6740-5p,ENST00000433753.4,+,No Seed,INT_RH_17815,1,No,Yes
chr3,50277070,50277551,hsa-miR-29b-2-5p,ENST00000456560.6,+,No Seed,INT_RH_9032,1,No,No
chr3,50276965,50277446,hsa-miR-345-3p,ENST00000456560.6,+,7A1,INT_RH_10984,1,No,No
chr3,50276842,50277322,hsa-miR-590-3p,ENST00000456560.6,+,No Seed,INT_RH_11960,1,No,No
chr3,50277136,50277612,hsa-miR-4486,ENST00000456560.6,+,No Seed,INT_RH_13912,1,No,No
chr3,50276940,50277420,hsa-miR-5196-3p,ENST00000456560.6,+,No Seed,INT_RH_16840,1,No,No
chr3,50276714,50277195,hsa-miR-6740-5p,ENST00000456560.6,+,No Seed,INT_RH_17816,1,No,Yes
chr3,50277070,50277565,hsa-miR-29b-2-5p,ENST00000616701.4,+,No Seed,INT_RH_9033,1,No,No
chr3,50276965,50277460,hsa-miR-345-3p,ENST00000616701.4,+,7A1,INT_RH_10985,1,No,No
chr3,50276842,50277336,hsa-miR-590-3p,ENST00000616701.4,+,No Seed,INT_RH_11961,1,No,No
chr3,50277136,50277626,hsa-miR-4486,ENST00000616701.4,+,No Seed,INT_RH_13913,1,No,No
chr3,50276940,50277434,hsa-miR-5196-3p,ENST00000616701.4,+,No Seed,INT_RH_16841,1,No,No
chr3,50276714,50277209,hsa-miR-6740-5p,ENST00000616701.4,+,No Seed,INT_RH_17817,1,No,Yes
chr3,50277070,50277525,hsa-miR-29b-2-5p,ENST00000618865.4,+,No Seed,INT_RH_9034,1,No,No
chr3,50276930,50277386,hsa-miR-145-5p,ENST00000618865.4,+,No Seed,INT_RH_10010,1,No,No
chr3,50276965,50277420,hsa-miR-345-3p,ENST00000618865.4,+,7A1,INT_RH_10986,1,No,No
chr3,50276842,50277296,hsa-miR-590-3p,ENST00000618865.4,+,No Seed,INT_RH_11962,1,No,No
chr3,50276984,50277434,hsa-miR-4486,ENST00000618865.4,+,No Seed,INT_RH_13914,1,No,No
chr3,50276940,50277394,hsa-miR-5196-3p,ENST00000618865.4,+,No Seed,INT_RH_16842,1,No,No
chr3,50276714,50277169,hsa-miR-6740-5p,ENST00000618865.4,+,No Seed,INT_RH_17818,1,No,Yes
chr3,53284628,53284649,hsa-miR-5196-3p,ENST00000610213.5,-,No Seed,INT_RH_16843,1,No,No
chr3,53287510,53287532,hsa-miR-29b-2-5p,ENST00000294241.10,-,No Seed,INT_RH_9036,1,No,Yes
chr3,53287507,53287530,hsa-miR-145-5p,ENST00000294241.10,-,No Seed,INT_RH_10012,1,No,Yes
chr3,53287534,53287556,hsa-miR-345-3p,ENST00000294241.10,-,No Seed,INT_RH_10988,1,No,Yes
chr3,53287545,53287565,hsa-miR-4326,ENST00000294241.10,-,No Seed,INT_RH_12940,1,No,Yes
chr3,53287540,53287557,hsa-miR-4486,ENST00000294241.10,-,No Seed,INT_RH_13916,1,No,Yes
chr3,53287554,53287578,hsa-miR-4793-5p,ENST00000294241.10,-,No Seed,INT_RH_14892,1,No,No
chr3,53287499,53287520,hsa-miR-5196-3p,ENST00000294241.10,-,No Seed,INT_RH_16844,1,No,Yes
chr3,53287436,53287458,hsa-miR-6740-5p,ENST00000294241.10,-,No Seed,INT_RH_17820,1,No,Yes
chr3,57197885,57197907,hsa-miR-29b-2-5p,ENST00000295934.7,-,No Seed,INT_RH_9037,1,No,No
chr3,57198140,57198162,hsa-miR-345-3p,ENST00000295934.7,-,No Seed,INT_RH_10989,1,No,No
chr3,57198133,57198153,hsa-miR-4326,ENST00000295934.7,-,No Seed,INT_RH_12941,1,No,No
chr3,57198145,57198162,hsa-miR-4486,ENST00000295934.7,-,No Seed,INT_RH_13917,1,No,No
chr3,57197887,57197911,hsa-miR-4793-5p,ENST00000295934.7,-,No Seed,INT_RH_14893,1,No,No
chr3,57198025,57198047,hsa-miR-5001-3p,ENST00000295934.7,-,No Seed,INT_RH_15869,1,No,No
chr3,57198137,57198158,hsa-miR-5196-3p,ENST00000295934.7,-,No Seed,INT_RH_16845,1,No,No
chr3,57198092,57198114,hsa-miR-6740-5p,ENST00000295934.7,-,No Seed,INT_RH_17821,1,No,No
chr3,57198145,57198167,hsa-miR-29b-2-5p,ENST00000473921.2,-,No Seed,INT_RH_9038,1,No,No
chr3,57198021,57198044,hsa-miR-145-5p,ENST00000473921.2,-,No Seed,INT_RH_10014,1,No,No
chr3,57198140,57198162,hsa-miR-345-3p,ENST00000473921.2,-,No Seed,INT_RH_10990,1,No,No
chr3,57198133,57198153,hsa-miR-4326,ENST00000473921.2,-,No Seed,INT_RH_12942,1,No,No
chr3,57198145,57198162,hsa-miR-4486,ENST00000473921.2,-,No Seed,INT_RH_13918,1,No,No
chr3,57198146,57198170,hsa-miR-4793-5p,ENST00000473921.2,-,No Seed,INT_RH_14894,1,No,No
chr3,57198025,57198047,hsa-miR-5001-3p,ENST00000473921.2,-,No Seed,INT_RH_15870,1,No,No
chr3,57198137,57198158,hsa-miR-5196-3p,ENST00000473921.2,-,No Seed,INT_RH_16846,1,No,No
chr3,57198092,57198114,hsa-miR-6740-5p,ENST00000473921.2,-,No Seed,INT_RH_17822,1,No,No
chr3,88156234,88157026,hsa-miR-345-3p,ENST00000486971.1,+,No Seed,INT_RH_10991,1,No,No
chr3,88156471,88157261,hsa-miR-4326,ENST00000486971.1,+,7A1,INT_RH_12943,1,No,No
chr3,88156236,88157023,hsa-miR-4486,ENST00000486971.1,+,No Seed,INT_RH_13919,1,No,No
chr3,88156415,88157209,hsa-miR-4793-5p,ENST00000486971.1,+,No Seed,INT_RH_14895,1,No,No
chr3,88156620,88157412,hsa-miR-5001-3p,ENST00000486971.1,+,No Seed,INT_RH_15871,1,No,No
chr3,88156354,88157145,hsa-miR-5196-3p,ENST00000486971.1,+,No Seed,INT_RH_16847,1,No,No
chr3,88157819,88159175,hsa-miR-145-5p,ENST00000318887.7,+,No Seed,INT_RH_10016,1,No,No
chr3,88157019,88158374,hsa-miR-345-3p,ENST00000318887.7,+,No Seed,INT_RH_10992,1,No,No
chr3,88157816,88159169,hsa-miR-4326,ENST00000318887.7,+,No Seed,INT_RH_12944,1,No,No
chr3,88157819,88159173,hsa-miR-5196-3p,ENST00000318887.7,+,No Seed,INT_RH_16848,1,No,No
chr3,88156849,88158204,hsa-miR-6740-5p,ENST00000318887.7,+,No Seed,INT_RH_17824,1,No,No
chr3,101859373,101859547,hsa-miR-29b-2-5p,ENST00000326151.9,+,No Seed,INT_RH_9041,1,No,No
chr3,101859414,101859589,hsa-miR-145-5p,ENST00000326151.9,+,No Seed,INT_RH_10017,1,No,No
chr3,101859387,101859561,hsa-miR-345-3p,ENST00000326151.9,+,No Seed,INT_RH_10993,1,No,No
chr3,101859375,101859548,hsa-miR-590-3p,ENST00000326151.9,+,No Seed,INT_RH_11969,1,No,No
chr3,101859380,101859552,hsa-miR-4326,ENST00000326151.9,+,No Seed,INT_RH_12945,1,No,No
chr3,101859379,101859548,hsa-miR-4486,ENST00000326151.9,+,No Seed,INT_RH_13921,1,No,No
chr3,101859405,101859581,hsa-miR-4793-5p,ENST00000326151.9,+,No Seed,INT_RH_14897,1,No,No
chr3,101859383,101859557,hsa-miR-5001-3p,ENST00000326151.9,+,No Seed,INT_RH_15873,1,No,No
chr3,101859405,101859578,hsa-miR-5196-3p,ENST00000326151.9,+,No Seed,INT_RH_16849,1,No,No
chr3,101859401,101859575,hsa-miR-6740-5p,ENST00000326151.9,+,No Seed,INT_RH_17825,1,No,No
chr3,101860213,101861886,hsa-miR-345-3p,ENST00000326172.9,+,No Seed,INT_RH_10994,1,No,No
chr3,101859802,101861474,hsa-miR-5196-3p,ENST00000326172.9,+,No Seed,INT_RH_16850,1,No,No
chr3,101860193,101861866,hsa-miR-6740-5p,ENST00000326172.9,+,No Seed,INT_RH_17826,1,No,No
chr3,101860213,101861886,hsa-miR-345-3p,ENST00000394054.6,+,No Seed,INT_RH_10995,1,No,No
chr3,101859802,101861474,hsa-miR-5196-3p,ENST00000394054.6,+,No Seed,INT_RH_16851,1,No,No
chr3,101860193,101861866,hsa-miR-6740-5p,ENST00000394054.6,+,No Seed,INT_RH_17827,1,No,No
chr3,113946824,113948543,hsa-miR-145-5p,ENST00000358160.8,+,No Seed,INT_RH_10020,1,No,No
chr3,113946216,113947932,hsa-miR-4326,ENST00000358160.8,+,No Seed,INT_RH_12948,1,No,No
chr3,113946259,113947972,hsa-miR-4486,ENST00000358160.8,+,No Seed,INT_RH_13924,1,No,No
chr3,113946624,113948344,hsa-miR-4793-5p,ENST00000358160.8,+,No Seed,INT_RH_14900,1,No,No
chr3,113946109,113947827,hsa-miR-5001-3p,ENST00000358160.8,+,No Seed,INT_RH_15876,1,No,No
chr3,113946825,113948542,hsa-miR-5196-3p,ENST00000358160.8,+,No Seed,INT_RH_16852,1,No,No
chr3,113946824,113948529,hsa-miR-145-5p,ENST00000440446.2,+,No Seed,INT_RH_10021,1,No,No
chr3,113946216,113947918,hsa-miR-4326,ENST00000440446.2,+,No Seed,INT_RH_12949,1,No,No
chr3,113946259,113947958,hsa-miR-4486,ENST00000440446.2,+,No Seed,INT_RH_13925,1,No,No
chr3,113946624,113948330,hsa-miR-4793-5p,ENST00000440446.2,+,No Seed,INT_RH_14901,1,No,No
chr3,113946109,113947813,hsa-miR-5001-3p,ENST00000440446.2,+,No Seed,INT_RH_15877,1,No,No
chr3,113946825,113948528,hsa-miR-5196-3p,ENST00000440446.2,+,No Seed,INT_RH_16853,1,No,No
chr3,113945527,113945842,hsa-miR-145-5p,ENST00000472026.5,+,No Seed,INT_RH_10022,1,No,No
chr3,113945539,113945853,hsa-miR-345-3p,ENST00000472026.5,+,No Seed,INT_RH_10998,1,No,No
chr3,113945646,113945959,hsa-miR-590-3p,ENST00000472026.5,+,No Seed,INT_RH_11974,1,No,No
chr3,113945528,113945840,hsa-miR-4326,ENST00000472026.5,+,No Seed,INT_RH_12950,1,No,No
chr3,113945645,113945954,hsa-miR-4486,ENST00000472026.5,+,No Seed,INT_RH_13926,1,No,No
chr3,113945481,113945797,hsa-miR-4793-5p,ENST00000472026.5,+,No Seed,INT_RH_14902,1,No,No
chr3,113945526,113945840,hsa-miR-5001-3p,ENST00000472026.5,+,No Seed,INT_RH_15878,1,No,No
chr3,113945528,113945841,hsa-miR-5196-3p,ENST00000472026.5,+,No Seed,INT_RH_16854,1,No,No
chr3,113945651,113945965,hsa-miR-6740-5p,ENST00000472026.5,+,No Seed,INT_RH_17830,1,No,No
chr3,119527496,119527518,hsa-miR-29b-2-5p,ENST00000478182.5,-,No Seed,INT_RH_9048,1,No,Yes
chr3,119527688,119527711,hsa-miR-145-5p,ENST00000478182.5,-,No Seed,INT_RH_10024,1,No,Yes
chr3,119527747,119527769,hsa-miR-345-3p,ENST00000478182.5,-,No Seed,INT_RH_11000,1,No,No
chr3,119527692,119527713,hsa-miR-590-3p,ENST00000478182.5,-,No Seed,INT_RH_11976,1,No,Yes
chr3,119527694,119527714,hsa-miR-4326,ENST00000478182.5,-,No Seed,INT_RH_12952,1,No,Yes
chr3,119527502,119527519,hsa-miR-4486,ENST00000478182.5,-,No Seed,INT_RH_13928,1,No,Yes
chr3,119527680,119527702,hsa-miR-5001-3p,ENST00000478182.5,-,No Seed,INT_RH_15880,1,No,Yes
chr3,119527692,119527713,hsa-miR-5196-3p,ENST00000478182.5,-,No Seed,INT_RH_16856,1,No,Yes
chr3,119527559,119527581,hsa-miR-6740-5p,ENST00000478182.5,-,No Seed,INT_RH_17832,1,No,Yes
chr3,119629611,119629976,hsa-miR-29b-2-5p,ENST00000273371.8,+,No Seed,INT_RH_9049,1,No,No
chr3,119629623,119629989,hsa-miR-145-5p,ENST00000273371.8,+,No Seed,INT_RH_10025,1,No,No
chr3,119629724,119630089,hsa-miR-345-3p,ENST00000273371.8,+,No Seed,INT_RH_11001,1,No,No
chr3,119629618,119629981,hsa-miR-4326,ENST00000273371.8,+,No Seed,INT_RH_12953,1,No,No
chr3,119629686,119630046,hsa-miR-4486,ENST00000273371.8,+,No Seed,INT_RH_13929,1,No,No
chr3,119629601,119629968,hsa-miR-4793-5p,ENST00000273371.8,+,No Seed,INT_RH_14905,1,No,No
chr3,119629617,119629982,hsa-miR-5001-3p,ENST00000273371.8,+,No Seed,INT_RH_15881,1,No,No
chr3,119629723,119630088,hsa-miR-6740-5p,ENST00000273371.8,+,No Seed,INT_RH_17833,1,No,No
chr3,119629611,119629881,hsa-miR-29b-2-5p,ENST00000488919.5,+,No Seed,INT_RH_9050,1,No,No
chr3,119629623,119629894,hsa-miR-145-5p,ENST00000488919.5,+,No Seed,INT_RH_10026,1,No,No
chr3,119629609,119629879,hsa-miR-345-3p,ENST00000488919.5,+,No Seed,INT_RH_11002,1,No,No
chr3,119629686,119629955,hsa-miR-590-3p,ENST00000488919.5,+,No Seed,INT_RH_11978,1,No,No
chr3,119629618,119629886,hsa-miR-4326,ENST00000488919.5,+,No Seed,INT_RH_12954,1,No,No
chr3,119629686,119629951,hsa-miR-4486,ENST00000488919.5,+,No Seed,INT_RH_13930,1,No,No
chr3,119629601,119629873,hsa-miR-4793-5p,ENST00000488919.5,+,No Seed,INT_RH_14906,1,No,No
chr3,119629617,119629887,hsa-miR-5001-3p,ENST00000488919.5,+,No Seed,INT_RH_15882,1,No,No
chr3,119629654,119629924,hsa-miR-6740-5p,ENST00000488919.5,+,No Seed,INT_RH_17834,1,No,No
chr3,119629611,119629976,hsa-miR-29b-2-5p,ENST00000494440.5,+,No Seed,INT_RH_9051,1,No,No
chr3,119629623,119629989,hsa-miR-145-5p,ENST00000494440.5,+,No Seed,INT_RH_10027,1,No,No
chr3,119629724,119630089,hsa-miR-345-3p,ENST00000494440.5,+,No Seed,INT_RH_11003,1,No,No
chr3,119629618,119629981,hsa-miR-4326,ENST00000494440.5,+,No Seed,INT_RH_12955,1,No,No
chr3,119629686,119630046,hsa-miR-4486,ENST00000494440.5,+,No Seed,INT_RH_13931,1,No,No
chr3,119629601,119629968,hsa-miR-4793-5p,ENST00000494440.5,+,No Seed,INT_RH_14907,1,No,No
chr3,119629617,119629982,hsa-miR-5001-3p,ENST00000494440.5,+,No Seed,INT_RH_15883,1,No,No
chr3,119629723,119630088,hsa-miR-6740-5p,ENST00000494440.5,+,No Seed,INT_RH_17835,1,No,No
chr3,119629611,119629976,hsa-miR-29b-2-5p,ENST00000495992.5,+,No Seed,INT_RH_9052,1,No,No
chr3,119629623,119629989,hsa-miR-145-5p,ENST00000495992.5,+,No Seed,INT_RH_10028,1,No,No
chr3,119629724,119630089,hsa-miR-345-3p,ENST00000495992.5,+,No Seed,INT_RH_11004,1,No,No
chr3,119629618,119629981,hsa-miR-4326,ENST00000495992.5,+,No Seed,INT_RH_12956,1,No,No
chr3,119629686,119630046,hsa-miR-4486,ENST00000495992.5,+,No Seed,INT_RH_13932,1,No,No
chr3,119629601,119629968,hsa-miR-4793-5p,ENST00000495992.5,+,No Seed,INT_RH_14908,1,No,No
chr3,119629617,119629982,hsa-miR-5001-3p,ENST00000495992.5,+,No Seed,INT_RH_15884,1,No,No
chr3,119629723,119630088,hsa-miR-6740-5p,ENST00000495992.5,+,No Seed,INT_RH_17836,1,No,No
chr3,122636162,122636272,hsa-miR-29b-2-5p,ENST00000310366.8,+,No Seed,INT_RH_9053,1,No,No
chr3,122636168,122636279,hsa-miR-145-5p,ENST00000310366.8,+,No Seed,INT_RH_10029,1,No,No
chr3,122636167,122636277,hsa-miR-345-3p,ENST00000310366.8,+,No Seed,INT_RH_11005,1,No,No
chr3,122636170,122636279,hsa-miR-590-3p,ENST00000310366.8,+,No Seed,INT_RH_11981,1,No,No
chr3,122636169,122636277,hsa-miR-4326,ENST00000310366.8,+,No Seed,INT_RH_12957,1,No,No
chr3,122636159,122636264,hsa-miR-4486,ENST00000310366.8,+,No Seed,INT_RH_13933,1,No,No
chr3,122636167,122636279,hsa-miR-4793-5p,ENST00000310366.8,+,No Seed,INT_RH_14909,1,No,No
chr3,122636172,122636282,hsa-miR-5001-3p,ENST00000310366.8,+,No Seed,INT_RH_15885,1,No,No
chr3,122636119,122636228,hsa-miR-5196-3p,ENST00000310366.8,+,No Seed,INT_RH_16861,1,No,No
chr3,122636161,122636271,hsa-miR-6740-5p,ENST00000310366.8,+,No Seed,INT_RH_17837,1,No,No
chr3,122636128,122636203,hsa-miR-29b-2-5p,ENST00000464300.6,+,No Seed,INT_RH_9054,1,No,No
chr3,122636135,122636211,hsa-miR-145-5p,ENST00000464300.6,+,No Seed,INT_RH_10030,1,No,No
chr3,122636114,122636189,hsa-miR-345-3p,ENST00000464300.6,+,No Seed,INT_RH_11006,1,No,No
chr3,122636107,122636181,hsa-miR-590-3p,ENST00000464300.6,+,No Seed,INT_RH_11982,1,No,No
chr3,122636135,122636208,hsa-miR-4326,ENST00000464300.6,+,No Seed,INT_RH_12958,1,No,No
chr3,122636131,122636201,hsa-miR-4486,ENST00000464300.6,+,No Seed,INT_RH_13934,1,No,No
chr3,122636135,122636212,hsa-miR-4793-5p,ENST00000464300.6,+,No Seed,INT_RH_14910,1,No,No
chr3,122636134,122636209,hsa-miR-5001-3p,ENST00000464300.6,+,No Seed,INT_RH_15886,1,No,No
chr3,122636119,122636193,hsa-miR-5196-3p,ENST00000464300.6,+,No Seed,INT_RH_16862,1,No,No
chr3,122636126,122636201,hsa-miR-6740-5p,ENST00000464300.6,+,No Seed,INT_RH_17838,1,No,No
chr3,122638318,122641288,hsa-miR-145-5p,ENST00000483793.5,+,No Seed,INT_RH_10031,1,No,No
chr3,122637073,122640040,hsa-miR-4326,ENST00000483793.5,+,No Seed,INT_RH_12959,1,No,No
chr3,122637263,122640227,hsa-miR-4486,ENST00000483793.5,+,No Seed,INT_RH_13935,1,No,No
chr3,122637075,122640043,hsa-miR-5196-3p,ENST00000483793.5,+,No Seed,INT_RH_16863,1,No,No
chr3,122636162,122636272,hsa-miR-29b-2-5p,ENST00000493645.1,+,No Seed,INT_RH_9056,1,No,No
chr3,122636168,122636279,hsa-miR-145-5p,ENST00000493645.1,+,No Seed,INT_RH_10032,1,No,No
chr3,122636167,122636277,hsa-miR-345-3p,ENST00000493645.1,+,No Seed,INT_RH_11008,1,No,No
chr3,122636170,122636279,hsa-miR-590-3p,ENST00000493645.1,+,No Seed,INT_RH_11984,1,No,No
chr3,122636169,122636277,hsa-miR-4326,ENST00000493645.1,+,No Seed,INT_RH_12960,1,No,No
chr3,122636159,122636264,hsa-miR-4486,ENST00000493645.1,+,No Seed,INT_RH_13936,1,No,No
chr3,122636167,122636279,hsa-miR-4793-5p,ENST00000493645.1,+,No Seed,INT_RH_14912,1,No,No
chr3,122636172,122636282,hsa-miR-5001-3p,ENST00000493645.1,+,No Seed,INT_RH_15888,1,No,No
chr3,122636119,122636228,hsa-miR-5196-3p,ENST00000493645.1,+,No Seed,INT_RH_16864,1,No,No
chr3,122636161,122636271,hsa-miR-6740-5p,ENST00000493645.1,+,No Seed,INT_RH_17840,1,No,No
chr3,142309082,142309104,hsa-miR-345-3p,ENST00000264951.8,-,No Seed,INT_RH_11010,1,No,No
chr3,142306714,142306731,hsa-miR-4486,ENST00000264951.8,-,No Seed,INT_RH_13938,1,No,Yes
chr3,142311357,142311379,hsa-miR-29b-2-5p,ENST00000392981.6,-,No Seed,INT_RH_9059,1,No,Yes
chr3,142311347,142311370,hsa-miR-145-5p,ENST00000392981.6,-,No Seed,INT_RH_10035,1,No,Yes
chr3,142311350,142311372,hsa-miR-345-3p,ENST00000392981.6,-,No Seed,INT_RH_11011,1,No,Yes
chr3,142311489,142311509,hsa-miR-4326,ENST00000392981.6,-,No Seed,INT_RH_12963,1,No,No
chr3,142311312,142311329,hsa-miR-4486,ENST00000392981.6,-,No Seed,INT_RH_13939,1,No,Yes
chr3,142311320,142311344,hsa-miR-4793-5p,ENST00000392981.6,-,No Seed,INT_RH_14915,1,No,Yes
chr3,142311348,142311370,hsa-miR-5001-3p,ENST00000392981.6,-,No Seed,INT_RH_15891,1,No,Yes
chr3,142311335,142311356,hsa-miR-5196-3p,ENST00000392981.6,-,No Seed,INT_RH_16867,1,No,Yes
chr3,142311462,142311484,hsa-miR-6740-5p,ENST00000392981.6,-,No Seed,INT_RH_17843,1,No,Yes
chr3,142418412,142418435,hsa-miR-145-5p,ENST00000463916.5,-,No Seed,INT_RH_10036,1,No,No
chr3,142417900,142417922,hsa-miR-345-3p,ENST00000463916.5,-,No Seed,INT_RH_11012,1,No,Yes
chr3,142418399,142418419,hsa-miR-4326,ENST00000463916.5,-,No Seed,INT_RH_12964,1,No,No
chr3,142418147,142418164,hsa-miR-4486,ENST00000463916.5,-,No Seed,INT_RH_13940,1,No,No
chr3,142418341,142418363,hsa-miR-5001-3p,ENST00000463916.5,-,No Seed,INT_RH_15892,1,No,No
chr3,142418146,142418168,hsa-miR-6740-5p,ENST00000463916.5,-,No Seed,INT_RH_17844,1,No,No
chr3,158097800,158097822,hsa-miR-345-3p,ENST00000441443.6,-,No Seed,INT_RH_11013,1,No,Yes
chr3,158096726,158096743,hsa-miR-4486,ENST00000441443.6,-,No Seed,INT_RH_13941,1,No,Yes
chr3,158097772,158097796,hsa-miR-4793-5p,ENST00000441443.6,-,No Seed,INT_RH_14917,1,No,No
chr3,158097590,158097611,hsa-miR-5196-3p,ENST00000441443.6,-,No Seed,INT_RH_16869,1,No,No
chr3,158096605,158096627,hsa-miR-6740-5p,ENST00000441443.6,-,No Seed,INT_RH_17845,1,No,Yes
chr3,158097800,158097822,hsa-miR-345-3p,ENST00000425436.7,-,No Seed,INT_RH_11014,1,No,Yes
chr3,158097969,158097986,hsa-miR-4486,ENST00000425436.7,-,No Seed,INT_RH_13942,1,No,Yes
chr3,158097772,158097796,hsa-miR-4793-5p,ENST00000425436.7,-,No Seed,INT_RH_14918,1,No,No
chr3,158097590,158097611,hsa-miR-5196-3p,ENST00000425436.7,-,No Seed,INT_RH_16870,1,No,No
chr3,158097894,158097916,hsa-miR-6740-5p,ENST00000425436.7,-,No Seed,INT_RH_17846,1,No,Yes
chr3,158097800,158097822,hsa-miR-345-3p,ENST00000389589.8,-,No Seed,INT_RH_11015,1,No,Yes
chr3,158097969,158097986,hsa-miR-4486,ENST00000389589.8,-,No Seed,INT_RH_13943,1,No,Yes
chr3,158097772,158097796,hsa-miR-4793-5p,ENST00000389589.8,-,No Seed,INT_RH_14919,1,No,No
chr3,158097590,158097611,hsa-miR-5196-3p,ENST00000389589.8,-,No Seed,INT_RH_16871,1,No,No
chr3,158097894,158097916,hsa-miR-6740-5p,ENST00000389589.8,-,No Seed,INT_RH_17847,1,No,Yes
chr3,158097845,158097867,hsa-miR-29b-2-5p,ENST00000483851.6,-,No Seed,INT_RH_9064,1,No,Yes
chr3,158097800,158097822,hsa-miR-345-3p,ENST00000483851.6,-,No Seed,INT_RH_11016,1,No,Yes
chr3,158097663,158097684,hsa-miR-590-3p,ENST00000483851.6,-,No Seed,INT_RH_11992,1,No,No
chr3,158097732,158097752,hsa-miR-4326,ENST00000483851.6,-,No Seed,INT_RH_12968,1,No,No
chr3,158097969,158097986,hsa-miR-4486,ENST00000483851.6,-,No Seed,INT_RH_13944,1,No,Yes
chr3,158097772,158097796,hsa-miR-4793-5p,ENST00000483851.6,-,No Seed,INT_RH_14920,1,No,No
chr3,158097829,158097851,hsa-miR-5001-3p,ENST00000483851.6,-,No Seed,INT_RH_15896,1,No,Yes
chr3,158097743,158097764,hsa-miR-5196-3p,ENST00000483851.6,-,No Seed,INT_RH_16872,1,No,No
chr3,158097894,158097916,hsa-miR-6740-5p,ENST00000483851.6,-,No Seed,INT_RH_17848,1,No,Yes
chr3,172445119,172445141,hsa-miR-29b-2-5p,ENST00000241256.2,-,No Seed,INT_RH_9065,1,No,Yes
chr3,172445136,172445159,hsa-miR-145-5p,ENST00000241256.2,-,No Seed,INT_RH_10041,1,No,Yes
chr3,172445137,172445159,hsa-miR-345-3p,ENST00000241256.2,-,No Seed,INT_RH_11017,1,No,Yes
